gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore,ActualChurn,PredictedChurnClass,PredictedChurnLabel,ChurnProbability,ChurnProbabilityPercent,ActualChurnLabel,CustomerRiskRank,RiskCategory,RetentionPriority,CustomerValueGroup,BusinessSegment,RecommendedAction,RecommendedOffer,RecommendedChannel,RecommendationReason,RecommendationPriorityScore,RecommendationRank
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,No,118.2,236.4,19.7,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.7,93.74,0,0,Predicted Stay,0.1267465347971334,12.67,Stayed,4044,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.48,6662
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,117.9,235.8,19.65,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.7,93.74,0,0,Predicted Stay,0.12670184990745248,12.67,Stayed,4045,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.48,6663
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,701.75,240.6,20.05,2,44.5,Established Customer,1,26.0,0,No Internet Service,0,0,21.15,62.0,0,0,Predicted Stay,0.016765677663577536,1.68,Stayed,6050,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.47,6664
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,Yes,158.0,237.0,19.75,2,25.6,New Customer,1,9.8,0,No Internet Service,0,0,9.84,75.56,1,0,Predicted Stay,0.09210757612250123,9.21,Churned,4425,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.46,6665
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,No,536.9,247.8,20.65,2,38.2,Established Customer,1,20.6,0,No Internet Service,0,0,17.48,66.52,0,0,Predicted Stay,0.040920834710934606,4.09,Stayed,5280,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.45,6666
Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,531.9,236.4,19.7,3,48.9,Established Customer,1,21.2,0,No Internet Service,0,0,22.05,48.85,0,0,Predicted Stay,0.010489029446345083,1.05,Stayed,6390,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.45,6667
Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,No,152.4,304.8,25.4,3,34.2,New Customer,2,13.6,0,No Internet Service,0,0,16.01,55.64,0,0,Predicted Stay,0.05083865776816391,5.08,Stayed,5070,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.45,6668
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,117.3,234.6,19.55,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.69,93.74,0,0,Predicted Stay,0.12622601093705044,12.62,Stayed,4050,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.45,6669
Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,780.25,No,862.4,235.2,19.6,1,40.8,Established Customer,1,31.4,0,No Internet Service,0,0,20.5,74.66,0,0,Predicted Stay,0.020681749326609922,2.07,Stayed,5870,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.44,6670
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,467.5,224.4,18.7,3,47.5,Established Customer,1,20.0,0,No Internet Service,0,0,21.07,49.85,0,0,Predicted Stay,0.016923005027163495,1.69,Stayed,6038,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.44,6671
Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,No,232.8,232.8,19.4,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.18,90.73,0,0,Predicted Stay,0.10936739736550108,10.94,Stayed,4217,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.43,6672
Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,No,487.5,234.0,19.5,2,37.5,Established Customer,1,20.0,0,No Internet Service,0,0,16.89,67.02,0,0,Predicted Stay,0.044336350983567446,4.43,Stayed,5197,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.42,6673
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,392.0,235.2,19.6,1,24.0,Developing Customer,1,17.0,0,No Internet Service,0,0,10.52,86.71,0,0,Predicted Stay,0.0867142774563483,8.67,Stayed,4505,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.41,6674
Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,752.95,244.2,20.35,1,35.9,Established Customer,1,27.2,0,No Internet Service,0,0,17.75,78.17,0,0,Predicted Stay,0.03819855455885771,3.82,Stayed,5352,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.39,6675
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,418.95,239.4,19.95,1,24.7,Developing Customer,1,17.6,0,No Internet Service,0,0,10.98,86.21,0,0,Predicted Stay,0.08333839105266526,8.33,Stayed,4550,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.39,6676
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,220.0,240.0,20.0,2,27.7,New Customer,1,11.6,0,No Internet Service,0,0,11.1,74.05,0,0,Predicted Stay,0.082264676521588,8.23,Stayed,4565,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.38,6677
Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,441.1,240.6,20.05,2,35.4,Developing Customer,1,18.2,0,No Internet Service,0,0,15.71,68.53,0,0,Predicted Stay,0.05152460014861696,5.15,Stayed,5053,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.38,6678
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No,506.4,253.2,21.1,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,21.0,50.35,0,0,Predicted Stay,0.016391202286241267,1.64,Stayed,6070,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.38,6679
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,351.9,234.6,19.55,1,22.6,Developing Customer,1,15.8,0,No Internet Service,0,0,9.68,87.71,0,0,Predicted Stay,0.09160609841987312,9.16,Stayed,4433,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.37,6680
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,657.6,246.6,20.55,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.99,63.51,0,0,Predicted Stay,0.022788260377412155,2.28,Stayed,5797,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.36,6681
Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,No,162.8,244.2,20.35,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.56,92.73,0,0,Predicted Stay,0.11882223738929562,11.88,Stayed,4123,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.35,6682
Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No,547.4,234.6,19.55,1,29.6,Established Customer,1,21.8,0,No Internet Service,0,0,13.84,82.69,0,0,Predicted Stay,0.06335910518155874,6.34,Stayed,4834,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.34,6683
Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,No,687.75,235.8,19.65,2,44.5,Established Customer,1,26.0,0,No Internet Service,0,0,21.07,62.0,0,0,Predicted Stay,0.01523251858813356,1.52,Stayed,6148,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.34,6684
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,495.0,237.6,19.8,3,47.5,Established Customer,1,20.0,0,No Internet Service,0,0,21.23,49.85,0,0,Predicted Stay,0.01403115831458484,1.4,Stayed,6194,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.33,6685
Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,No,510.9,235.8,19.65,3,48.2,Established Customer,1,20.6,0,No Internet Service,0,0,21.63,49.35,0,0,Predicted Stay,0.01121117219750885,1.12,Stayed,6341,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.32,6686
Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,No,598.85,247.8,20.65,1,30.3,Established Customer,1,22.4,0,No Internet Service,0,0,14.44,82.19,0,0,Predicted Stay,0.058845817405697436,5.88,Stayed,4903,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.31,6687
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,441.1,240.6,20.05,1,25.4,Developing Customer,1,18.2,0,No Internet Service,0,0,11.41,85.7,0,0,Predicted Stay,0.07904452741023246,7.9,Stayed,4612,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.31,6688
Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,580.0,240.0,20.0,2,40.3,Established Customer,1,22.4,0,No Internet Service,0,0,18.63,65.02,0,0,Predicted Stay,0.030491674128662733,3.05,Stayed,5559,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.28,6689
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,632.0,237.0,19.75,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.84,63.51,0,0,Predicted Stay,0.022316223640234847,2.23,Stayed,5813,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.27,6690
Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,183.6,244.8,20.4,1,16.3,New Customer,1,10.4,0,No Internet Service,0,0,5.98,92.23,0,0,Predicted Stay,0.11459161887390704,11.46,Stayed,4168,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.27,6691
Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,707.5,No,651.2,244.2,20.35,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.95,63.51,0,0,Predicted Stay,0.021408260346283955,2.14,Stayed,5844,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.26,6692
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,472.8,236.4,19.7,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,20.8,50.35,0,0,Predicted Stay,0.015677843726426124,1.57,Stayed,6123,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.26,6693
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,255.5,No,246.0,246.0,20.5,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.25,90.73,0,0,Predicted Stay,0.10585461883059633,10.59,Stayed,4258,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.25,6694
Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,674.55,No,622.4,233.4,19.45,1,32.4,Established Customer,1,24.2,0,No Internet Service,0,0,15.48,80.68,0,0,Predicted Stay,0.05074262603819954,5.07,Stayed,5074,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.24,6695
Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,No,82.0,246.0,20.5,2,22.8,New Customer,1,7.4,0,No Internet Service,0,0,8.19,77.57,0,0,Predicted Stay,0.09942409044608012,9.94,Stayed,4332,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.24,6696
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,378.0,226.8,18.9,1,24.0,Developing Customer,1,17.0,0,No Internet Service,0,0,10.44,86.71,0,0,Predicted Stay,0.08418330103827913,8.42,Stayed,4534,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.23,6697
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,678.8,No,666.4,235.2,19.6,2,43.8,Established Customer,1,25.4,0,No Internet Service,0,0,20.64,62.51,0,0,Predicted Stay,0.016210467631950876,1.62,Stayed,6080,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.23,6698
Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,No,160.4,240.6,20.05,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.55,92.73,0,0,Predicted Stay,0.11671021316885455,11.67,Stayed,4141,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.22,6699
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,No,502.5,241.2,20.1,3,47.5,Established Customer,1,20.0,0,No Internet Service,0,0,21.28,49.85,0,0,Predicted Stay,0.01177210166474004,1.18,Stayed,6306,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.22,6700
Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,721.5,234.0,19.5,1,35.9,Established Customer,1,27.2,0,No Internet Service,0,0,17.57,78.17,0,0,Predicted Stay,0.03644001869486111,3.64,Stayed,5388,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.21,6701
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No,726.25,249.0,20.75,1,34.5,Established Customer,1,26.0,0,No Internet Service,0,0,16.99,79.18,0,0,Predicted Stay,0.04019401915186491,4.02,Stayed,5296,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.21,6702
Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,607.7,No,633.6,237.6,19.8,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.85,63.51,0,0,Predicted Stay,0.021102309493591254,2.11,Stayed,5855,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.21,6703
Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,No,159.6,239.4,19.95,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.54,92.73,0,0,Predicted Stay,0.11642190123259277,11.64,Stayed,4147,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.2,6704
Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,470.2,No,448.5,234.0,19.5,1,26.1,Developing Customer,1,18.8,0,No Internet Service,0,0,11.75,85.2,0,0,Predicted Stay,0.07498936697270368,7.5,Stayed,4675,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.2,6705
Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,No,679.8,247.2,20.6,2,43.1,Established Customer,1,24.8,0,No Internet Service,0,0,20.42,63.01,0,0,Predicted Stay,0.01728136897352627,1.73,Stayed,6017,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.2,6706
Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No,437.85,250.2,20.85,3,44.7,Developing Customer,1,17.6,0,No Internet Service,0,0,19.69,51.86,0,0,Predicted Stay,0.022046016115774447,2.2,Stayed,5820,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.2,6707
Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,No,649.45,251.4,20.95,2,41.7,Established Customer,1,23.6,0,No Internet Service,0,0,19.64,64.01,0,0,Predicted Stay,0.022291294644968717,2.23,Stayed,5815,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.19,6708
Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.25,493.95,No,526.5,243.0,20.25,1,28.2,Established Customer,1,20.6,0,No Internet Service,0,0,13.11,83.7,0,0,Predicted Stay,0.065783572043469,6.58,Stayed,4789,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.19,6709
Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,617.6,231.6,19.3,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.76,63.51,0,0,Predicted Stay,0.021347133361764036,2.13,Stayed,5847,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.18,6710
Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,498.0,249.0,20.75,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,20.95,50.35,0,0,Predicted Stay,0.013176995561659752,1.32,Stayed,6236,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.17,6711
Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,No,252.6,252.6,21.05,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.29,90.73,0,0,Predicted Stay,0.10412072109474955,10.41,Stayed,4284,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.16,6712
Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,620.55,No,663.3,241.2,20.1,2,43.1,Established Customer,1,24.8,0,No Internet Service,0,0,20.32,63.01,0,0,Predicted Stay,0.017224120554468935,1.72,Stayed,6022,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.16,6713
Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,621.0,248.4,20.7,2,41.0,Established Customer,1,23.0,0,No Internet Service,0,0,19.17,64.51,0,0,Predicted Stay,0.02462681639277856,2.46,Stayed,5734,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.15,6714
Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,606.05,234.6,19.55,1,31.7,Established Customer,1,23.6,0,No Internet Service,0,0,15.08,81.19,1,0,Predicted Stay,0.05202101593891644,5.2,Churned,5039,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.15,6715
Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,505.9,No,521.3,240.6,20.05,2,38.2,Established Customer,1,20.6,0,No Internet Service,0,0,17.38,66.52,0,0,Predicted Stay,0.03643217617206673,3.64,Stayed,5389,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.14,6716
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,663.3,241.2,20.1,2,43.1,Established Customer,1,24.8,0,No Internet Service,0,0,20.32,63.01,0,0,Predicted Stay,0.016939439510104147,1.69,Stayed,6037,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.14,6717
Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No,451.95,235.8,19.65,3,46.1,Developing Customer,1,18.8,0,No Internet Service,0,0,20.38,50.86,0,0,Predicted Stay,0.01636981435720739,1.64,Stayed,6072,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.13,6718
